checkout_session_id,payment_method_type,_fivetran_synced
cs_live_b145sRmwXmcJRosg1DzKAP3fUN2NylFaCFu0FStO8IFLelq9WsvXufaDtF,card,2024-08-14 01:17:01.026000+00:00
cs_live_b145spiKJ9lc3KOn9fvLwfpHB7wcigAStQyVwugeZdg4uS51yIuF06UxdJ,card,2024-08-14 00:54:00.584000+00:00
cs_live_b145ubMKx5T0hCkJ9kso3gzWvIwm1o7rDf5i8HAAv7rbWS8WoYndlIhsJs,affirm,2024-08-14 00:42:00.031000+00:00
cs_live_b145zy5NPkY3ylVYDc1JuxjWiHs9rvgg1x7GFDjokaYAcFNHghWU63Pjco,card,2024-08-14 01:19:28.806000+00:00
cs_live_b146CysxzbYxvds7HZIZfDicjZs8dQLgLIu3lufYGxvlzDF5WwsSigEaU3,card,2024-08-14 00:54:22.121000+00:00
cs_live_b146U5JBjSKkOpwBRnhbiC1ekXb5Lk2eZMeMACvKFxmUyOcbtcfqkjyeiY,card,2024-08-14 00:51:43.781000+00:00
cs_live_b1472q07IIM2gCAPF51B9K73DM0o7clr0yeWOSwDgIm42L1FbEBPL4TEaf,card,2024-08-14 00:45:19.018000+00:00
cs_live_b1476oNHy7SJln6Owk6BJUsX71WUCBXyKwVTh0FJMq3L3wUYrNeY7X3C74,card,2024-08-14 01:19:15.294000+00:00
cs_live_b147CudbndnVbEe14pyrGpTMbAIPh3PF0xEZpb0CRj8O6siQNDzp6k5ebs,affirm,2024-08-14 00:41:19.495000+00:00
cs_live_b147Rn9wyAoIlucWwkILqmCWMefr5ZTtSnMuyET0Nd33oUxUHxXQZnU2oL,card,2024-08-14 00:54:33.805000+00:00
cs_live_b147U7NrG8I5UZGoImp7mc19CFtcXPiJGmQmvSrjOTx1dxQwb55dVt81AR,affirm,2024-08-14 00:48:24.161000+00:00
cs_live_b147VOJ8CcaigURexPNm8FK6fbuNpyAQh8huPW1bG10DAGej4m8dACm5Ao,affirm,2024-08-14 00:45:30.275000+00:00
cs_live_b147ejo4iTXuvKleIxpsq81OOdGjW7Q5gk76TkyvkHvsMsRugtycTDco30,card,2024-08-14 00:52:55.155000+00:00
cs_live_b147rkpLdsOePI4sWkS2rshi0ij92zgRZSwEfOEEmbi84AKn6nZ5JBZTuL,card,2024-08-14 00:57:28.215000+00:00
cs_live_b147tYZK1aZ3RnyWFR56n0rlf1Xw2lx7blsblnHIPQMqxCYlp17xOg9JJg,card,2024-08-14 00:55:34.870000+00:00
cs_live_b148Knopq7uleEPd2mEXxiAPhcxtxPWMIbKHNB187DDjWilanQEfiTKN4A,card,2024-08-14 01:18:39.493000+00:00
cs_live_b148ZvzUiKQZGT9A3erjWOZzdi63LrZoBXHVZU7IpZvB3kyoxuTeNYmpKz,card,2024-08-14 00:48:43.820000+00:00
cs_live_b148aCbQj7KGn2vuqnMaugODxRLbe8ZR0NFqlrXtLCJSq8xtktJZkU9L7p,card,2024-08-14 01:02:42.545000+00:00
cs_live_b148chQNqfBYBOCLx4zalfw2VqSQkQymhmX9pM2YZvtCXSvJwrwtKlCzJo,card,2024-08-14 00:46:11.853000+00:00
cs_live_b148qlFXIEx7KEeWTG9SYiH6RwVWAjBaUo7j4igpa7BSYKV9F7C1oRRBRz,card,2024-08-14 00:52:58.399000+00:00
cs_live_b14911nI4m1jsylPi9wI9bQ61P7dHlZwO9o6F8c6CfuYJH7EKunkeuBoEY,card,2024-08-14 00:46:56.284000+00:00
cs_live_b149HI0VGJFdYz8U0pdJfArytsu5VzxnRPVVOemJEQMNVfuYY4tMNA7UlN,card,2024-08-14 00:54:54.932000+00:00
cs_live_b149NtG7OvkdSxMWzHkek2Euck66IUkC35mFDiIXJuFcvdZ85WUR34772F,affirm,2024-08-14 00:40:51.266000+00:00
cs_live_b14A9Wc8SLsRp60KIpfaU3QJ7Tv2UG4rVWbtTSDrXmkVuXits8lyylINql,card,2024-08-14 00:55:01.231000+00:00
cs_live_b14AEFMQMrwSDnBARjIsvFMM8hSjAXJq6wS8rGcujFPcRf9hjhX5OZjimZ,card,2024-08-14 00:57:03.996000+00:00
cs_live_b14AFPCWWGhXaFUJUE4y1r92lWvPeKmOGZtMKlQryyiObm8uIuLhQqStVT,card,2024-08-14 01:08:50.062000+00:00
cs_live_b14AGJIllAtYENoZliS76D7gKRmwlEYMZ7yYs2Gluq6gk22azhVu3P0ng5,card,2024-08-14 01:09:29.370000+00:00
cs_live_b14AaKWAqLPFswYuzebCSAhMT01FXqaWmYnLf7pWaFWhLscoduE1ryrruo,affirm,2024-08-14 00:43:37.939000+00:00
cs_live_b14AaY8WKVoElf6zUti301zoiEYeuMgkNuLYO7Zv2BZaCvm40Z64emuHBn,card,2024-08-14 00:55:01.230000+00:00
cs_live_b14AgqilFyOcpxKcvSHlnVaAy5PmaLhFYCWc3jHUEZegkjAszZKCrZLLzM,card,2024-08-14 01:13:25.776000+00:00
cs_live_b14AjUaOnWEo7cU6Mv2rnB2nmmxTwtf5AInPIzgaBWl3RUNTkN4sbQAZ9L,card,2024-08-14 00:43:13.123000+00:00
cs_live_b14ApxyP7Rz7xLq2N8iY9AciIlfbtFGGbpsymN7zkWdpbr6jsD4lR7n5Yd,card,2024-08-14 00:56:01.936000+00:00
cs_live_b14AyNeZf1XzWSJLvBp7BVcAKRk58mNptkxhLAQNJta5I21yNvm3M6ciis,card,2024-08-14 00:51:17.461000+00:00
cs_live_b14BC0GBgbOWi0lpRjo2rfgMl3W39c8HY39MkiP5obJl4VLCDdYGGYQI7B,affirm,2024-08-14 00:52:06.508000+00:00
cs_live_b14BZUGnLnI2c0Xhi7DBUDLneD6q43MO3K4zcT3thsFS5TIx1Zey98piav,card,2024-08-14 00:44:39.616000+00:00
cs_live_b14BqwPr2pGVi1gvDzLLlcssleThw076ipbs7qI2YVqE9XamYsnySddv6B,card,2024-08-14 01:04:55.101000+00:00
cs_live_b14C4XqqSJBRlJE4P3wsEsJWtBTo7J2IJFYYkXRNqcWDosphwi2p51HcVN,affirm,2024-08-14 01:00:09.506000+00:00
cs_live_b14C5E8JwK7x9tQ4w3Jn271mupLtHwOpfgku3yQdc4q5Mqw2kyqG6w4FF5,card,2024-08-14 00:53:44.755000+00:00
cs_live_b14CQoIxRX4XcdWJQ1eBlQQDWOR0siU3N0HoER0zXTRTGeovrzZiGlodv8,card,2024-08-14 01:02:39.836000+00:00
cs_live_b14CvGWd5YPxTVT6GZ8mqBCzNqNR6g9Bm0wV9OlDC2ebf4f3L1uquqdy0t,card,2024-08-14 00:45:27.338000+00:00
cs_live_b14DUPpWwGI5vr0vTnGcSExag7iKX2XJRrRsfG5OsyVRg676h2iFjvO7AL,card,2024-08-14 01:08:23.255000+00:00
cs_live_b14DifsPz1UkoPvVuwOKBEcXH4x7Bj4BdDNUfGhdmVPH0qNrfhRpLadEBf,card,2024-08-14 01:18:13.196000+00:00
cs_live_b14DiqSuKORptcQ5D9D1Hz4W55SkCrLxHUgQvsr6RPdxUcoe6h4lQAEfbf,card,2024-08-14 00:47:35.394000+00:00
cs_live_b14DnKcKMD98WWQshN5MisX47XOx2bxwQAkDjKYlBXrDJFTCJ4aARakvfh,affirm,2024-08-14 00:46:53.233000+00:00
cs_live_b14Dvw8wPYO5MLo00n3268H5seoGsupi0ZHWszA9QLJRKc67CQUQdl6OY5,card,2024-08-14 00:52:32.987000+00:00
cs_live_b14EAjd6SbJZn7XqOMLeMRFlpl77xDYQ6tZ1WTTz8ub3yAJ8JCVGbFvPms,card,2024-08-14 00:41:16.247000+00:00
cs_live_b14EHlZDCxVZPSkT7O8C4Y7Iu7BMhEo7nGUMISucZYKWbFize7QsqC4XY1,card,2024-08-14 00:58:45.909000+00:00
cs_live_b14EU3Va4uo5SnZB634S7n8VjOnemiEdN4ZHDf02fEfXJZwiTdjfK5irD2,card,2024-08-14 01:07:34.908000+00:00
cs_live_b14EZYdOOB4Vo4PmcBYYzeDZvyeSsiO7EZGnm57P8K58NfH0fpdWsDmpEt,card,2024-08-14 00:58:08.201000+00:00
cs_live_b14EktPoYI8WrldE0U8pWZ8rVeJsXz2Jl386kQJ1apxHF1yXWS5J84ciJg,card,2024-08-14 01:16:52.076000+00:00
cs_live_b14FcP7RVZSScMbxeP4nDznl2urVMTBtAzBoXXuJoPvczDAj42vWMNgYvV,card,2024-08-14 00:45:53.914000+00:00
cs_live_b14FiDtQpvdkp2vfN6SCkhj6pnv1V7XCdXMi6NEpv1CXWc8ur2cet9TLbV,card,2024-08-14 01:05:17.185000+00:00
cs_live_b14GLaNqk5WR2qmUIwTWRJ7rZpfrgCBhprh2d9OakBo3oBrgEyvd7pOr5T,card,2024-08-14 01:13:32.719000+00:00
cs_live_b14GTTHMwtzjPJCNa71W0ukyepthElHbavg0yBP7q9f15PvqRyJJ03AtSF,card,2024-08-14 01:16:34.960000+00:00
cs_live_b14GY5r6VfgURbjkgPiFohpZbhe30VsqiFTipk8A2CCnYN4CkvuR6TuRm3,card,2024-08-14 00:54:25.065000+00:00
cs_live_b14GtMUXA4iD9OtuOWVjP39orgfuXVb2v0DXjv2st1AqkS3ancnjn46Z7E,card,2024-08-14 01:09:29.374000+00:00
cs_live_b14Hcgp1fKpJ2ayxPXY5XqiBNPoXC850NC9SlcSajPrf7zbLKZSdz3l8oF,card,2024-08-14 01:03:54.601000+00:00
cs_live_b14HeCy32JncBcMkjgbESuESNbjystN4yXD5hpGApTHDTBuJuMdeJJPo10,card,2024-08-14 00:50:30.532000+00:00
cs_live_b14I8OGAjvhznLvpObY5hO1LdNT9tKryNyLQxVwrdd8XRYKnyOeiGM93H5,card,2024-08-14 01:00:14.854000+00:00
cs_live_b14IRlsjCtGuIgu4ge8hpD9J8APKQfbcp2u5M3YNrNhT2reBt9q4P82CuD,card,2024-08-14 01:07:28.445000+00:00
cs_live_b14ISKNRKhffoiOiW14S9kzlM3fa5R9PEVpxnqe1S7FRqFzmnI4ZWTnPWR,card,2024-08-14 00:46:53.234000+00:00
cs_live_b14Iinx2Qt22vKwWxgYuN1hKGQt6zKaWlVptoubKcN5vAAevkVMnC3Vx1m,card,2024-08-14 00:56:26.591000+00:00
cs_live_b14IjUcHug5VkmBT19YX11n5pOEB79L8AydxsdePiY123LcMZhUS5ZSJIZ,card,2024-08-14 00:58:36.359000+00:00
cs_live_b14IlyY1X9uPDU6onAfIOUpnRCyzAvTIEJCCgMFoyqunq1YCKIBrypAUu6,card,2024-08-14 00:58:39.637000+00:00
cs_live_b14Img2s8MJHSJZOeaJwAl5JRhCvCAllaygWO7oHjQM8rkcvnH0r1Qnujo,card,2024-08-14 01:18:32.967000+00:00
cs_live_b14Iqp1ddRlNh3FIAh5xYB0zmWNLTRVEtkKW4UgA2u2HXIm539hZ2xuL45,card,2024-08-14 00:55:22.156000+00:00
cs_live_b14J13GhpmAYUAe0k1JaY1ODAAbTGnShz2d8682PqfQgKMhqnOZ2BxhDfL,card,2024-08-14 00:42:13.179000+00:00
cs_live_b14JG5dBz6HPcxzxZ4KgMLmNjUHi5lGuATn8Jo1MxLkRs1tM1KIaNftGqG,affirm,2024-08-14 00:44:33.386000+00:00
cs_live_b14JUVLosCpWdls2tGIOUDE1yvdsSAwwaEJVLNg1vDEyRHxwGyeejRPlcD,card,2024-08-14 00:41:32.667000+00:00
cs_live_b14JcKa6EvcmzNhfyX7r18KRz4pA2tZApWZS99xneK6xH0gZjKOnkjh0W2,card,2024-08-14 00:45:19.020000+00:00
cs_live_b14KAkpblYAJ0vIDXFXtPdYGkRgrsqkgyYzOyjIWY4tKSLQN0j6ogBau5L,card,2024-08-14 00:46:53.230000+00:00
cs_live_b14KC5wCvjAE569bLtq9zumKUtkuRdh37A7ztQLl9YLmQ7NP9ShsZylZht,card,2024-08-14 00:54:06.883000+00:00
cs_live_b14KFA8sRcE580BVZJ9NbANiCLfmZY0CL87ZvVR7xRI1uub0S2JazC4pcX,card,2024-08-14 00:58:23.754000+00:00
cs_live_b14KGpUoNgMG3lGIGlrgPrNmpr5qYuFz3bjfI0ySkWxpprxBWam1W2ez9T,card,2024-08-14 00:51:13.874000+00:00
cs_live_b14KOm5DnHSeILo1ZsiyPeB5EjHjbAZX84p9iTm4rQzwz1CzA618e8Qejn,card,2024-08-14 01:07:28.446000+00:00
cs_live_b14LHXiOhtKhxoB1CRWlsPYuS3rCUJB6dJg1NZnESekmz44xZrymNxzJQY,card,2024-08-14 01:15:36.292000+00:00
cs_live_b14LWBAB5J8p29PhNwaAGSkBAabtOcJwVImsd4GRNTq5dFUzRt472BhZKj,card,2024-08-14 01:12:34.953000+00:00
cs_live_b14LWUmD3tYJCeYHOvP8KcWg414e29KbempmZZQgwSkhPWnzlvj2IDzIVI,card,2024-08-14 00:47:35.395000+00:00
cs_live_b14LbHqPciTQiCa4RNMZIQ9HUpQPfyDZqtLi10RPjeEzXPxD0NxOY8F4a7,card,2024-08-14 00:56:26.590000+00:00
cs_live_b14Lj0nxenI7y5Qm2ZsBBvIu4KgZ21Fti2dqXQR4nPF3zAlOGv6mBsCizj,card,2024-08-14 01:02:19.279000+00:00
cs_live_b14LtJwvqsfPhjvzECKUTzms9G7puCDshXHsxGchKILQJQ8O9NCKczDwod,card,2024-08-14 00:50:18.430000+00:00
cs_live_b14Lvu91t9pY6putsiCucjomESuxp8cQnAR36bZ8HMtzl3yVuFttenLF7G,card,2024-08-14 01:14:58.290000+00:00
cs_live_b14LwU5ZddbuFRmc0BwDiiXcPKywoH02i1ALYjx4XzbdksecAuwoTZODjA,card,2024-08-14 01:10:14.498000+00:00
cs_live_b14LzM8qoQVFuOfHaypzMc2Hms3FOQF935xg6QJTDMw66wm7rlXs0oTBRp,card,2024-08-14 00:44:30.301000+00:00
cs_live_b14LzXBgkRxDk4oa4zh5ymaSlTvw4kCfQO2yhmtTohpem0uFssdRh76FmF,card,2024-08-14 01:13:59.587000+00:00
cs_live_b14M0DE41ppA9nUXSLa5Zt25SNWeupkniUwTnBx4olEOaKHS23sFLDmhMj,card,2024-08-14 01:16:21.415000+00:00
cs_live_b14M7fd7b9CkblcepOs8Q4PSuDh9Z31JyXDSzZPDejcI7tqJ3cuJqxakTw,affirm,2024-08-14 00:55:06.834000+00:00
cs_live_b14MB50LJSd0YRGCDOyPeJZOSACRyrjB5GGNWtEz7Iys5Ekdh8r3ifwxMK,card,2024-08-14 00:54:40.294000+00:00
cs_live_b14MEBHM4hGxMz2KOU2GK2X1W2FVFKteQ7gNbZ5WdiZbVKcn0FnLHCr4I4,card,2024-08-14 01:06:15.919000+00:00
cs_live_b14MFtg7piRkZgizPyMIf34QY6ROnUf4itEH9Tc9JXGjeF0Sb9USM7WMuG,card,2024-08-14 01:08:03.419000+00:00
cs_live_b14MqHxRYy9wOAoPt4Jdz0nx9OmM1pqrbI3TAIBKEHn0aCD9aiQgsJpLMH,card,2024-08-14 00:42:41.692000+00:00
cs_live_b14Mt8ScU9TkHm6hyNwTwMJ8JIh9zbt2JqKD3VkOxZ6lK9QYFNaXb5UApy,affirm,2024-08-14 00:56:08.277000+00:00
cs_live_b14ND0mC65S1YIKMj2qrzEWgtRdVibIfQGv1llx90dnImpFTssVIKzDWzW,card,2024-08-14 00:48:14.022000+00:00
cs_live_b14NHJOz5FsF7t8958bS0GRVlPVPq2uIk1N9i37qKYgMhhpiacJcPH7ry4,card,2024-08-14 01:15:39.867000+00:00
cs_live_b14NHUgrQ8kiDNiWRdin9nIdGiPZFqDrPQmul8KqZPZIpyQMnZNVZvUATS,card,2024-08-14 00:53:01.685000+00:00
cs_live_b14NIEQhWKhetIw4imhfd6WfX6NtMG7u3ZqeggPJ5ZJIJ38u1k81mGMknO,card,2024-08-14 00:52:09.809000+00:00
cs_live_b14NIoZ9xWiTu4QaLt0rJ0encpqZ7YVZPZ8x2C2QN8smQBS4rcZxMr0Tfj,card,2024-08-14 00:43:31.672000+00:00
cs_live_b14NJzwcTtfZXIGst4HfXDyZ3ky9yLCr64UF43sORai4UTQ8HliWrD7w7Z,card,2024-08-14 01:08:50.063000+00:00
cs_live_b14NbA2tPoG8GyWLxWvDa2l8x87c4XlabRAzaON5xBeamsTrABNphpxxvI,card,2024-08-14 00:41:41.396000+00:00
cs_live_b14NiuN5WU9m0VcEDr74mgXXJz9u6WEonBOX7dWhni2lqxzjMoGTB6E0aj,card,2024-08-14 00:43:19.286000+00:00
cs_live_b14NwMOdNzztrvQbxbsrVTarFUZHYgKDpNM0eeExlpnVSMPeNvr7tRATWo,card,2024-08-14 01:13:43.380000+00:00
cs_live_b14OJW6HHnyDfh8wyEuug6quqwQHxgHQ02fmZZnT81pJaLijHhJSfHihJ0,card,2024-08-14 01:19:18.801000+00:00
cs_live_b14OeGUCdcERFnUgQR97Uyzw1jIJYTlnRLJTJkNjMdTo4cqrkQOJuGVukB,card,2024-08-14 01:11:54.510000+00:00
cs_live_b14Oh5eO6bhKbrrw7OiDDNyBjQ4DiMPxrEfTZ3QOj2GOejDJTP2pcmIRfr,card,2024-08-14 01:12:44.813000+00:00
cs_live_b14OyxWPmR93zZVHjUDoNok28hEE83g0iMkGvEtvOwzuwWpmzqRy1BKSDq,card,2024-08-14 00:45:50.536000+00:00
cs_live_b14PAYvW5MQBzzQXzhLWYYAG5YJNTh6QawTYSuYtXJskH01dLy57FtComQ,card,2024-08-14 01:00:28.116000+00:00
cs_live_b14PDZseTARniaUYY0bnLFWRRlotyoOzrEuCw9n9o7SMZOGXTtuCLz3G52,affirm,2024-08-14 00:43:22.269000+00:00
cs_live_b14PcWfiu4zeiIo9HjfJF9deNU4ks9n3JktGqcXNuEicCInFHaahAwxFbV,card,2024-08-14 00:55:44.150000+00:00
cs_live_b14PnXMLWI9hu3hGJg92PP6lPsq8SWC4t2izICcaCiKHstq5SCoEhFRkvK,card,2024-08-14 00:50:44.152000+00:00
cs_live_b14Pr21Q5TaoayHwi370AnN29jvaOEdCsl8fAmxbmyV5WJWJY1OtZJCY7q,card,2024-08-14 00:59:26.852000+00:00
cs_live_b14QkbbKtonUtccTv1hL3fFQ7YTw8fdOki7hQMwi87xsXsIBUcxqAJtxbJ,card,2024-08-14 00:43:28.638000+00:00
cs_live_b14QnKOdQIyHbZ5ovP6MkwOab9Zk3tm0o6XFc4ZF4KcuaMUtSVY7efGMyr,card,2024-08-14 00:45:15.791000+00:00
cs_live_b14RiwveGrPQOv0iN32zFK3w18bTcmSr8GWtLg3ZumDWIryBa3vzb9bAM1,card,2024-08-14 00:53:20.298000+00:00
cs_live_b14RokFrB8FJQKAbslG4nhLQESSQAFDEMQrfFyOuEhshds87sIcWc1j8Q8,card,2024-08-14 00:50:56.921000+00:00
cs_live_b14SqeNo61JmmD7wO04iJBPDSkyOn9jgGVhtLj66K9Ktve9i02DSochXg9,card,2024-08-14 01:02:39.840000+00:00
cs_live_b14SwkNNguntrL1a6jEAelkaIX4eabc3m9liETzerXizTDsx8IJVT3qa8i,card,2024-08-14 00:42:25.769000+00:00
cs_live_b14T2rtVgHVdyxhFbSKYQLuWwSfEeYSNVO3VlSeqBSopPE4w5q0Lqv4JC2,card,2024-08-14 01:18:32.968000+00:00
cs_live_b14TGKPixNnWZ7dOHgMoHeV4xsR0jP9HDxEfXEJPZmIeKe6F6WZ5gypCsF,card,2024-08-14 01:11:13.168000+00:00
cs_live_b14TfaPNGKg2domL9abP8nkJeUslwoDWxQr1gXzuRynhJqpWAECDG4hwfd,card,2024-08-14 00:51:33.901000+00:00
cs_live_b14UBZzxgTyYMJ155E1EF4CdLy0HOuZTsPVRXOApyJVnNyWIQA4Wfa6eGI,card,2024-08-14 00:43:16.286000+00:00
cs_live_b14UFsR5uPBi9PmvOYnuhuIJydGUJB6C8B0LoOPrAeVj4asO1bUxx9t2O0,affirm,2024-08-14 00:43:19.288000+00:00
cs_live_b14UINaiogVLJZvwOPEpp8bDEvXazbw10u80Dm45pNL3Nl35ihKwBbOc9c,card,2024-08-14 00:41:50.731000+00:00
cs_live_b14UKLt6sh92KQ1COH43Po936PAhWblyXX5yYHGPMgTklYf78enGrysQvM,card,2024-08-14 01:12:04.945000+00:00
cs_live_b14Ua3Pn5Ux7JbJOZV67ePwSFaR4ilC81LYdjkQAh95xEM50FiCavHJn7Z,card,2024-08-14 01:04:27.478000+00:00
cs_live_b14UpgwkP83qHNhoGF0hGsnACmzxKNsEdCME9WGuh3hHTHJgTCbWW9ff2J,card,2024-08-14 01:05:55.655000+00:00
cs_live_b14Vzn6OYsBe7OBb3pRQh375rDAWBqFrvGq6RQw6bPj4IDsJ4VNa1z8rG7,affirm,2024-08-14 00:55:09.280000+00:00
cs_live_b14WY5lgBlmsrQMrLZDeZG7YTcBmSUXxgGFnIUdmicnXwD5JYoYGNwzG0o,card,2024-08-14 01:16:00.807000+00:00
cs_live_b14WuAp21FldSmzluUPQTPLOCG6zrDcsuWT4oCX6FydB8s1BCWNmV6RfhR,card,2024-08-14 00:46:30.099000+00:00
cs_live_b14X4e7vmzsO5dS4ZPYZmxeqCocWaXFORNbXw7KICIf79MTFHswSIkL4Pg,card,2024-08-14 00:57:09.917000+00:00
cs_live_b14XEAO3sBCL2si85Y2I8aMzhMHYOrFUHwhtGtf8P49LzuCvJ1mqaTTWmZ,card,2024-08-14 00:42:50.617000+00:00
cs_live_b14XQISOPHzckk9X0rPQAOl3DfUHO7c7fTFoHg6oCrZty4xxA1rE599sUz,card,2024-08-14 01:10:35.051000+00:00
cs_live_b14XxxGN3LS1VoEQUXBtw9nBoq7fKw14z7emvKvSGWvggZY5Rpqa7eBwsE,card,2024-08-14 00:47:20.140000+00:00
cs_live_b14YPunD34WAOCUTr1IUN9COb6JuM7KL3VGU8DpJcmTTjidalHsPyUMJVE,card,2024-08-14 01:05:27.697000+00:00
cs_live_b14YQPap9oE1qdAXstLL20kORD6JF9d3wtUKadDw7zLMefeoSpHg0HJMhq,card,2024-08-14 01:04:44.536000+00:00
cs_live_b14YafdLJZIQAUP26CgzQzGMzGLYinKJbHxohVPxrEBfIfWx8ZfDvmGoF7,card,2024-08-14 01:09:15.579000+00:00
cs_live_b14YkS2htvzxM1QwPYW7xQrxYW2Am8vDp6Q5poYVQ39a9pImGJRBUujoNx,card,2024-08-14 01:19:34.767000+00:00
cs_live_b14YoF8lP781BmcdiWLQiiqWGGEzWJVdbneoOWDLC9XFrKKhecjDLlzkAl,card,2024-08-14 01:00:09.506000+00:00
cs_live_b14ZIJhSY7elykW5yztuAUaLsy1WgxdFTzCsz8AaGaogFtaK8OwuSUnX1l,card,2024-08-14 01:04:11.653000+00:00
cs_live_b14Zmkdh64jV479iwAnUB4pDZyhveGDPbKskRlKrpH1MXaqnDrGwBvDzON,card,2024-08-14 01:09:56.921000+00:00
cs_live_b14ZnM2x3VjsuUH2vg9i6LhUO1jFmGbTYmq88vzu2z85aw4mW20gZUEdJl,card,2024-08-14 01:10:11.646000+00:00
cs_live_b14aT8MIrhvMHYoVL9QjueJipmEmQA5swk0bxnVefvEse5XVLxYRdHTwsB,card,2024-08-14 00:45:44.411000+00:00
cs_live_b14b4PUarvFWlOsho748OrAOgxOJCcmPyal65KuedetPmXLzKiWHQDy6mJ,card,2024-08-14 01:15:43.396000+00:00
cs_live_b14b9M45qFC4gyOLb8PGDphRoyWSnn0xzd0sfdmxbPxCTJc49xvQBZMlJi,card,2024-08-14 01:05:55.655000+00:00
cs_live_b14bFkjcH8aCQ0JrV4iX332MvTJEGTukEJchorpGr1LvB0H3LuKjg2ZvCs,card,2024-08-14 00:58:10.822000+00:00
cs_live_b14bHbPynRIsoFqK0hibaNielBwZzXCVlaefCIPuEBMmyhguQvWQfDGLrU,card,2024-08-14 00:50:30.530000+00:00
cs_live_b14bR4OhQjCFPeLSrHJ5aTyMtyfYiywmG7bepFL0n5IhAM8taIwRccMIAV,card,2024-08-14 00:45:19.021000+00:00
cs_live_b14cZe9rV6df944lPaSMoRUgCecoqxjxLoiPlJ6B1rNvipcJIaSJVn6LYB,card,2024-08-14 00:45:24.241000+00:00
cs_live_b14ccmo1R3GPHElxECsPeGTYQTNk7fFHKIThoxphIJhhRVanjrEzCwIO50,card,2024-08-14 00:57:25.127000+00:00
cs_live_b14cgE2uicmYG58YnEPtzkL8q1l3IXf6bTNqjhBBc9CkdTSeyZxfaobYLs,card,2024-08-14 00:59:04.078000+00:00
cs_live_b14ckaJoBnPEa19RLKefa9gjjBd4dswnPfLisOYj30Ocxm37Kr2MMKuJiA,card,2024-08-14 01:02:49.059000+00:00
cs_live_b14ckxUXpJbPHSAK4tIw5fJ5FbluzfKGQOcHmnQHx7Lf3w5MHtTbhWi0o6,card,2024-08-14 01:16:24.186000+00:00
cs_live_b14cs40ZQfxSUYyHSMxs6enGvME8Oo6NYMZQssgKKpeqeKx9ncY25VNJa5,card,2024-08-14 01:04:44.535000+00:00
cs_live_b14cxWiBR17m2MKuCttN6YHpQ0lmBj3zwoaw1LxapduKLXRTssBb1qh7Bi,card,2024-08-14 00:57:06.895000+00:00
cs_live_b14dCezU74kXAizp7CbrQ6NPEvWIEIyuRaMXrnunKnE3YpwR7aKoR1Cf3J,card,2024-08-14 00:58:58.136000+00:00
cs_live_b14dEo6mrjQpB9wXuivNb7mnaJTsCpkgTO1ngHrP79dD8dMY9MIkfLHYn9,card,2024-08-14 00:44:48.639000+00:00
cs_live_b14dWUav4D5no22fSJluBkNhaIgUJwjBGhnGcfB3QxSPRO5mpYF6MOIyld,card,2024-08-14 01:01:39.081000+00:00
cs_live_b14e5X0PyhXw9tkcbH7PSWf2TFSGnrE94oUVHsYAQIUqWsrEphlxrGWMRZ,card,2024-08-14 01:05:27.696000+00:00
cs_live_b14eLk0UB1KWAkjGONEC6zcjjdaiw1Ee0za482e2S7Il3G2ZXWb1VH80j1,card,2024-08-14 01:07:41.697000+00:00
cs_live_b14eXpd16mjy1553XgMjS3qPtkIfKSfwstwzxIC7YhKWBoDmPeWsRNkE2v,card,2024-08-14 01:04:37.480000+00:00
cs_live_b14eowRM8o7UQEi5V0B0v5NcjQOvpXy9DjuYo0JAkttqahon7ORgvegh8S,card,2024-08-14 01:06:51.079000+00:00
cs_live_b14exVdJ8bcFNPsvSoxTqo1XSluFbIgrdcqYOtuB5XziZksPLmKVIVSVog,card,2024-08-14 00:42:32.100000+00:00
cs_live_b14f2Ghws86P7uBsRtGcsUEKt4yZhRRcudCttzeWZGsRnt3nGzd87Gw23x,card,2024-08-14 01:10:28.561000+00:00
cs_live_b14f9BGg4t4xgtVDR2kL2LplYS77REWVVl0V1O5XwqqDRcpof1ZYbxrgwr,card,2024-08-14 01:14:51.381000+00:00
cs_live_b14faYBWfo9r7H72jI8IfQWPj4SCEWy0FEoeElIEcQsUFx8XZsr11Ww2Rd,card,2024-08-14 01:09:40.158000+00:00
cs_live_b14fe1QRrQXa1kx7jx3chtg4ugTZF9ZSsoVFhU16xsaZeAOA1mXagq9mQS,card,2024-08-14 00:50:40.732000+00:00
cs_live_b14fmY1P2eypuixQQPXz71HgldW4DfhNH1zSPT9XlJ4iI6GYKAqx2t5eeK,card,2024-08-14 01:14:18.975000+00:00
cs_live_b14g1o0v4IAUCPE0he04vhjKz7lFOInZ9XRYwk2sKIstpCM4Ji3YIot2HO,card,2024-08-14 00:48:07.334000+00:00
cs_live_b14gM7kmwsOLQ1EMB2Zr1XPlN6veSGdZEbbQsm3vbeJGqGdEXqOlU9srlv,card,2024-08-14 01:01:06.623000+00:00
cs_live_b14gSXjN43lPtFUCZ5YMt3KOqtErvHDw9tQhvgz9YmbYcuzO9vrzAARSAd,card,2024-08-14 01:11:20.147000+00:00
cs_live_b14gctuFzFYzXb4PPxro3UxYzJtlyLsAErdpFGVMu4ReQNW2Rlo2UjQhJZ,card,2024-08-14 01:17:53.502000+00:00
