invoice_id,unique_id,id,amount,currency,description,discountable,livemode,metadata,period_start,period_end,proration,quantity,type,plan_id,price_id,subscription_id,subscription_item_id,_fivetran_synced,invoice_item_id,unit_amount_excluding_tax,amount_excluding_tax
in_1PepOfFCPJnn9IgICe4jRZ5Z,il_1PepOfFCPJnn9IgIwJDOifvy,il_1PepOfFCPJnn9IgIwJDOifvy,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 02:20:37+00:00,2024-08-21 02:20:37+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1Na8CPFCPJnn9IgIISyTy8fs,si_OMrwhqpJgbldl2,2024-08-14 01:45:19.585000+00:00,,,
in_1PepRFFCPJnn9IgI7mdE0fsY,il_1PepRFFCPJnn9IgITYehgFSq,il_1PepRFFCPJnn9IgITYehgFSq,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 02:23:50+00:00,2024-08-21 02:23:50+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1KYLNSFCPJnn9IgILIAGnOkJ,si_LEp1oUBJXGwSIR,2024-08-14 01:45:19.585000+00:00,,,
in_1PepRFFCPJnn9IgIg8ip3PZL,il_1PepRFFCPJnn9IgIzq3gvFf2,il_1PepRFFCPJnn9IgIzq3gvFf2,499,usd,1 × Subscription (Monthly) (Tier 2 at $4.99 / month),True,True,{},2024-07-21 02:23:06+00:00,2024-08-21 02:23:06+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1JqqAwFCPJnn9IgIZzIUrrW1,si_KVruvVJ1YidIr5,2024-08-14 01:45:19.585000+00:00,,,
in_1PephDFCPJnn9IgIppnHfZSd,il_1PephDFCPJnn9IgIOS55WnNW,il_1PephDFCPJnn9IgIOS55WnNW,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 02:39:46+00:00,2024-08-21 02:39:46+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1OPcAoFCPJnn9IgIoHGOppCV,si_PE4Jpf5F6ICaVd,2024-08-14 01:45:19.585000+00:00,,,
in_1PepnCFCPJnn9IgINMIpoYMM,il_1PepnCFCPJnn9IgIqel3AFxL,il_1PepnCFCPJnn9IgIqel3AFxL,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 02:45:38+00:00,2024-08-21 02:45:38+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1NLH38FCPJnn9IgIqJhqloKL,si_O7W5rjk8qReIuv,2024-08-14 01:45:19.294000+00:00,,,
in_1PepwrFCPJnn9IgI3WLegerL,il_1PepwrFCPJnn9IgINSAMsTMG,il_1PepwrFCPJnn9IgINSAMsTMG,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 02:55:45+00:00,2024-08-21 02:55:45+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1KYLsLFCPJnn9IgIkumzRDL1,si_LEpXIHGAmbfFJV,2024-08-14 01:45:19.293000+00:00,,,
in_1Peq2wFCPJnn9IgIdXX0eG6w,il_1Peq2wFCPJnn9IgIJoikUSjT,il_1Peq2wFCPJnn9IgIJoikUSjT,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 03:02:49+00:00,2024-08-21 03:02:49+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1Peq2wFCPJnn9IgIQWk9zKdD,si_QVrmmm5kcoxZf4,2024-08-14 01:45:19.293000+00:00,,,
in_1Peq4dFCPJnn9IgIcMAb9suf,il_1Peq4dFCPJnn9IgIDv1Hh1lU,il_1Peq4dFCPJnn9IgIDv1Hh1lU,0,usd,0 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 03:04:11+00:00,2024-08-21 03:04:11+00:00,False,0,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1OPcYRFCPJnn9IgIx32VYlRU,si_PE4hSOuvTSedmb,2024-08-14 01:45:19.293000+00:00,,,
in_1PeqAVFCPJnn9IgIW8XQoeJ7,il_1PeqAVFCPJnn9IgI2gJ6Gul1,il_1PeqAVFCPJnn9IgI2gJ6Gul1,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 03:09:44+00:00,2024-08-21 03:09:44+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1MHIgeFCPJnn9IgIfI0IFJzU,si_N1LN0ONqhr5flH,2024-08-14 01:45:19.293000+00:00,,,
in_1PeqYmFCPJnn9IgIaiUtZoPc,il_1PeqYmFCPJnn9IgID81p8P73,il_1PeqYmFCPJnn9IgID81p8P73,499,usd,1 × Subscription (Monthly) (Tier 2 at $4.99 / month),True,True,{},2024-07-21 03:35:26+00:00,2024-08-21 03:35:26+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1K1jbOFCPJnn9IgI4erHDj7b,si_Kh7rjTlX3Btclo,2024-08-14 01:45:19.293000+00:00,,,
in_1PeqmLFCPJnn9IgIfa7y4Phf,il_1PeqmLFCPJnn9IgIRKxgEOZn,il_1PeqmLFCPJnn9IgIRKxgEOZn,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 03:48:47+00:00,2024-08-21 03:48:47+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1LGaqZFCPJnn9IgI5sScRFD1,si_LyXw3o4XmgzN1Y,2024-08-14 01:45:19.308000+00:00,,,
in_1PeqpwFCPJnn9IgIgFwRR7pq,il_1PeqpwFCPJnn9IgIIvVSAMxL,il_1PeqpwFCPJnn9IgIIvVSAMxL,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 03:52:27+00:00,2024-08-21 03:52:27+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1LGau7FCPJnn9IgIlY5u5l4j,si_LyY0nQx2dfiUSx,2024-08-14 01:45:19.308000+00:00,,,
in_1Pequ2FCPJnn9IgI7IkbK9FJ,il_1Pequ3FCPJnn9IgIC0xcf1zG,il_1Pequ3FCPJnn9IgIC0xcf1zG,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 03:56:49+00:00,2024-08-21 03:56:49+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1NhPETFCPJnn9IgIPUPhvjuB,si_OUO0L2yb9eMGdZ,2024-08-14 01:45:19.308000+00:00,,,
in_1Peqv5FCPJnn9IgIEB5pvOPm,il_1Peqv5FCPJnn9IgIIhHOEdhu,il_1Peqv5FCPJnn9IgIIhHOEdhu,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 03:58:27+00:00,2024-08-21 03:58:27+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1LGazvFCPJnn9IgISdHVEKIF,si_LyY6gkeOZxTbDz,2024-08-14 01:45:19.308000+00:00,,,
in_1PerAXFCPJnn9IgIlyvk6fP2,il_1PerAXFCPJnn9IgI6PY6dRrj,il_1PerAXFCPJnn9IgI6PY6dRrj,-1388,usd,Unused time on Subscription (Monthly) after 21 Jul 2024,False,True,{},2024-07-21 04:14:44+00:00,2024-08-18 20:59:13+00:00,True,1,invoiceitem,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1OSn9BFCPJnn9IgIKlY2L495,si_PHLqd8PZETurCW,2024-08-14 01:45:19.308000+00:00,ii_1PerAXFCPJnn9IgIpExeqrU4,,
in_1PerPFFCPJnn9IgIEzcBMugU,il_1PerPFFCPJnn9IgIFwnB4mSd,il_1PerPFFCPJnn9IgIFwnB4mSd,499,usd,1 × Subscription (Monthly) (Tier 2 at $4.99 / month),True,True,{},2024-07-21 04:29:07+00:00,2024-08-21 04:29:07+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1NseVjFCPJnn9IgISYDwzDAL,si_Og0WGPuqi9XPwh,2024-08-14 01:45:19.308000+00:00,,,
in_1PerVkFCPJnn9IgIaxxrOpw0,il_1PerVkFCPJnn9IgIa3JdNHMx,il_1PerVkFCPJnn9IgIa3JdNHMx,0,usd,0 × Bark (Monthly) (at $5.00 / month),True,True,{},2024-07-21 04:35:53+00:00,2024-08-21 04:35:53+00:00,False,0,subscription,price_1J8rYYFCPJnn9IgI7ezmCKAP,price_1J8rYYFCPJnn9IgI7ezmCKAP,sub_1KuUVhFCPJnn9IgIRUF62Btc,si_LbhvcWwl27zerV,2024-08-14 01:45:19.308000+00:00,,,
in_1PerjkFCPJnn9IgIECLK3Evn,il_1PerjkFCPJnn9IgIYO2BHc2s,il_1PerjkFCPJnn9IgIYO2BHc2s,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 04:50:33+00:00,2024-08-21 04:50:33+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1O7WNxFCPJnn9IgI0zat6S4j,si_OvN8yNqTuAkOuN,2024-08-14 01:45:19.450000+00:00,,,
in_1PersAFCPJnn9IgI8XERQsJ3,il_1PersAFCPJnn9IgIa7TEFAni,il_1PersAFCPJnn9IgIa7TEFAni,46900,cad,Plus 3,True,True,{},2024-07-21 04:59:50+00:00,2025-07-21 04:59:50+00:00,False,1,invoiceitem,,price_1PMefGFCPJnn9IgIfqgS1Kil,sub_1PersAFCPJnn9IgI8R1yItpU,,2024-08-14 01:45:19.450000+00:00,ii_1PersAFCPJnn9IgICrQutAgh,,
in_1PersqFCPJnn9IgIkp4SZRs5,il_1PersqFCPJnn9IgIKTubzClY,il_1PersqFCPJnn9IgIKTubzClY,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 05:00:14+00:00,2024-08-21 05:00:14+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1K1kvSFCPJnn9IgIyHxYuRdE,si_Kh9DUPWK7FET86,2024-08-14 01:45:19.450000+00:00,,,
in_1PesIPFCPJnn9IgI0YlT3hpp,il_1PesIPFCPJnn9IgIZ9QWq4Wa,il_1PesIPFCPJnn9IgIZ9QWq4Wa,0,usd,0 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 05:26:41+00:00,2024-08-21 05:26:41+00:00,False,0,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1PIlDhFCPJnn9IgIubUdaJFL,si_Q93K40jniX7kPt,2024-08-14 01:45:19.450000+00:00,,,
in_1PesUTFCPJnn9IgIOOvpbGiu,il_1PesUTFCPJnn9IgInuhbtX6X,il_1PesUTFCPJnn9IgInuhbtX6X,500,usd,1 × Bark (Monthly) (at $5.00 / month),True,True,{},2024-07-21 05:39:15+00:00,2024-08-21 05:39:15+00:00,False,1,subscription,price_1J8rYYFCPJnn9IgI7ezmCKAP,price_1J8rYYFCPJnn9IgI7ezmCKAP,sub_1KYOQZFCPJnn9IgIanZ9RpnV,si_LEsAsoRrmw0ap0,2024-08-14 01:45:19.449000+00:00,,,
in_1PesadFCPJnn9IgIGDOvzlcl,il_1PesadFCPJnn9IgI1yRbrInj,il_1PesadFCPJnn9IgI1yRbrInj,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 05:45:40+00:00,2024-08-21 05:45:40+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1KOFBQFCPJnn9IgIRtYvqaNZ,si_L4Nxbwzkhl7Eb2,2024-08-14 01:45:20.050000+00:00,,,
in_1PetFvFCPJnn9IgIGGUWWmBM,il_1PetFvFCPJnn9IgInZf1HkAh,il_1PetFvFCPJnn9IgInZf1HkAh,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 06:27:47+00:00,2024-08-21 06:27:47+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1L5l20FCPJnn9IgIDkMZsJX8,si_LnLjJXOLW28GLd,2024-08-14 01:45:20.050000+00:00,,,
in_1Peu0bFCPJnn9IgIcA8UJ2Z5,il_1Peu0bFCPJnn9IgIw0IMoJZl,il_1Peu0bFCPJnn9IgIw0IMoJZl,500,usd,1 × Bark (Monthly) (at $5.00 / month),True,True,{},2024-07-21 07:16:35+00:00,2024-08-21 07:16:35+00:00,False,1,subscription,price_1J8rYYFCPJnn9IgI7ezmCKAP,price_1J8rYYFCPJnn9IgI7ezmCKAP,sub_1KYPwlFCPJnn9IgIbIJO6qm1,si_LEtkZ5h4goilSd,2024-08-14 01:45:19.963000+00:00,,,
in_1PeuIqFCPJnn9IgIi5DciC7u,il_1PeuIqFCPJnn9IgI91kdZhXf,il_1PeuIqFCPJnn9IgI91kdZhXf,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 07:34:30+00:00,2024-08-21 07:34:30+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1MA7HuFCPJnn9IgIfvJRadpY,si_Mtv8cpZb6x7iMM,2024-08-14 01:45:19.963000+00:00,,,
in_1PeuZjFCPJnn9IgIo3SvHn1K,il_1PeuZjFCPJnn9IgIFllpe75K,il_1PeuZjFCPJnn9IgIFllpe75K,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 07:52:27+00:00,2024-08-21 07:52:27+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1OwgQJFCPJnn9IgI7JeqTsgx,si_PmEu3QGco6wzFu,2024-08-14 01:45:19.957000+00:00,,,
in_1PevLfFCPJnn9IgIIdmogKhm,il_1PevLfFCPJnn9IgI5Sqg7qL1,il_1PevLfFCPJnn9IgI5Sqg7qL1,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 08:42:14+00:00,2024-08-21 08:42:14+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1NsiSgFCPJnn9IgIFVKuTYBm,si_Og4bKhvLoWXtCY,2024-08-14 01:45:19.957000+00:00,,,
in_1Pexa5FCPJnn9IgIbocDCjGB,il_1Pexa5FCPJnn9IgIZpKrNLSS,il_1Pexa5FCPJnn9IgIZpKrNLSS,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 11:05:02+00:00,2024-08-21 11:05:02+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1MAAZfFCPJnn9IgIGsc7zkvJ,si_MtyW4p7g7rz6yz,2024-08-14 01:45:20.068000+00:00,,,
in_1Pexj8FCPJnn9IgIXWplq3dJ,il_1Pexj8FCPJnn9IgIWqTPNiK1,il_1Pexj8FCPJnn9IgIWqTPNiK1,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 11:14:22+00:00,2024-08-21 11:14:22+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1OwjZiFCPJnn9IgIAHvP72c5,si_PmIAkqXoNvIHEg,2024-08-14 01:45:20.068000+00:00,,,
in_1Peyl1FCPJnn9IgIdArlEYc1,il_1Peyl1FCPJnn9IgIs6ifxoRs,il_1Peyl1FCPJnn9IgIs6ifxoRs,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 12:20:08+00:00,2024-08-21 12:20:08+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1OPlESFCPJnn9IgIgiPYwOVL,si_PEDfu759D8qqsD,2024-08-14 01:45:20.508000+00:00,,,
in_1PeyxeFCPJnn9IgIUd3zCB6J,il_1PeyxeFCPJnn9IgICYs7mIdq,il_1PeyxeFCPJnn9IgICYs7mIdq,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 12:33:58+00:00,2024-08-21 12:33:58+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1PeyxeFCPJnn9IgIcJMtBcQi,si_QW0z4y2IGF0oqM,2024-08-14 01:45:20.508000+00:00,,,
in_1PezG6FCPJnn9IgI7Nlo4W9b,il_1PezG6FCPJnn9IgIBOuQh8l9,il_1PezG6FCPJnn9IgIBOuQh8l9,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 12:52:04+00:00,2024-08-21 12:52:04+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1LzJwmFCPJnn9IgI4PZGAFIR,si_MilT3FcULq6wEs,2024-08-14 01:45:20.514000+00:00,,,
in_1PezfkFCPJnn9IgIpLAsHqnm,il_1PezfkFCPJnn9IgIFcUZuFto,il_1PezfkFCPJnn9IgIFcUZuFto,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 13:19:29+00:00,2024-08-21 13:19:29+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1KjkNxFCPJnn9IgIYAtIID4r,si_LQbbp0dcQXyAQX,2024-08-14 01:45:20.514000+00:00,,,
in_1PezpfFCPJnn9IgI4ZRmre66,il_1PezpfFCPJnn9IgIsRVLmrC6,il_1PezpfFCPJnn9IgIsRVLmrC6,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 13:28:46+00:00,2024-08-21 13:28:46+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1MHSLiFCPJnn9IgIviZTi7CT,si_N1VMNL1fr14rNG,2024-08-14 01:45:20.514000+00:00,,,
in_1Pf0d0FCPJnn9IgIxtCgPunc,il_1Pf0d0FCPJnn9IgILlu42wWf,il_1Pf0d0FCPJnn9IgILlu42wWf,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 14:20:46+00:00,2024-08-21 14:20:46+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1Pf0d0FCPJnn9IgIXeDcRHLb,si_QW2iMRfqlBt0JU,2024-08-14 01:45:20.867000+00:00,,,
in_1Pf0lWFCPJnn9IgIqDmV068y,il_1Pf0lWFCPJnn9IgIm8upsODn,il_1Pf0lWFCPJnn9IgIm8upsODn,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 14:28:58+00:00,2024-08-21 14:28:58+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1NhZ6EFCPJnn9IgI0SESUy5e,si_OUYC9skz9TInJC,2024-08-14 01:45:20.867000+00:00,,,
in_1Pf0pzFCPJnn9IgIG9SJeYTE,il_1Pf0pzFCPJnn9IgIG97UVqXz,il_1Pf0pzFCPJnn9IgIG97UVqXz,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 14:33:30+00:00,2024-08-21 14:33:30+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1NECZCFCPJnn9IgInpBgZKPN,si_O0Czd9OG0FnT7R,2024-08-14 01:45:20.867000+00:00,,,
in_1Pf11gFCPJnn9IgIRngebhrP,il_1Pf11gFCPJnn9IgIyiLrAni2,il_1Pf11gFCPJnn9IgIyiLrAni2,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 14:45:47+00:00,2024-08-21 14:45:47+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1KjljTFCPJnn9IgIjDWvUpJt,si_LQczvLO6Qxv1yE,2024-08-14 01:45:20.822000+00:00,,,
in_1Pf14vFCPJnn9IgIJdvWR9lU,il_1Pf14vFCPJnn9IgIW4o1aJzk,il_1Pf14vFCPJnn9IgIW4o1aJzk,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 14:48:52+00:00,2024-08-21 14:48:52+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1OPnYOFCPJnn9IgITeNqkobG,si_PEG4obUCm1NX5s,2024-08-14 01:45:20.822000+00:00,,,
in_1Pf18KFCPJnn9IgI92RJtZk2,il_1Pf18KFCPJnn9IgIDENjT4zB,il_1Pf18KFCPJnn9IgIDENjT4zB,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 14:52:02+00:00,2024-08-21 14:52:02+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1NLSO7FCPJnn9IgIFKMVGspn,si_O7hn1ZvOtwEzRg,2024-08-14 01:45:20.822000+00:00,,,
in_1Pf1CIFCPJnn9IgIvmYS4Wsg,il_1Pf1CIFCPJnn9IgIVLFf7FKz,il_1Pf1CIFCPJnn9IgIVLFf7FKz,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 14:55:56+00:00,2024-08-21 14:55:56+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1O3gamFCPJnn9IgINjlB76Bh,si_OrPPtb6tjNaK5Y,2024-08-14 01:45:20.822000+00:00,,,
in_1Pf1HNFCPJnn9IgI45unfBp4,il_1Pf1HNFCPJnn9IgIUvg8GEKT,il_1Pf1HNFCPJnn9IgIUvg8GEKT,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 15:01:49+00:00,2024-08-21 15:01:49+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1Jr21BFCPJnn9IgIiUrdJUXV,si_KW49Lnt5su4n3S,2024-08-14 01:45:20.822000+00:00,,,
in_1Pf1KeFCPJnn9IgI99UOOLQh,il_1Pf1KeFCPJnn9IgIjUWF9uSb,il_1Pf1KeFCPJnn9IgIjUWF9uSb,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 15:05:14+00:00,2024-08-21 15:05:14+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1Jr24UFCPJnn9IgIARHghCzn,si_KW4CTxgDfA5Guf,2024-08-14 01:45:20.822000+00:00,,,
in_1Pf1VBFCPJnn9IgIBOH9REUl,il_1Pf1VBFCPJnn9IgIzn3X3CRQ,il_1Pf1VBFCPJnn9IgIzn3X3CRQ,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 15:15:59+00:00,2024-08-21 15:15:59+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1KYXQhFCPJnn9IgI9UhHo013,si_LF1TWCeWK0646D,2024-08-14 01:45:20.822000+00:00,,,
in_1Pf20FFCPJnn9IgIDcGZaW2M,il_1Pf20FFCPJnn9IgI1UIhYTHM,il_1Pf20FFCPJnn9IgI1UIhYTHM,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 15:48:24+00:00,2024-08-21 15:48:24+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1MHUWrFCPJnn9IgIjA0MMCVM,si_N1Xc2Hv2YbkEUl,2024-08-14 01:45:21.183000+00:00,,,
in_1Pf22DFCPJnn9IgIZtsayxIX,il_1Pf22DFCPJnn9IgIncl8W74a,il_1Pf22DFCPJnn9IgIncl8W74a,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 15:50:53+00:00,2024-08-21 15:50:53+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1Pf22DFCPJnn9IgIwBlaNTsl,si_QW4AHOJQqNtXp6,2024-08-14 01:45:21.183000+00:00,,,
in_1Pf24aFCPJnn9IgI4drwgKrJ,il_1Pf24aFCPJnn9IgITYG0xaVx,il_1Pf24aFCPJnn9IgITYG0xaVx,500,usd,1 × Bark (Monthly) (at $5.00 / month),True,True,{},2024-07-21 15:52:54+00:00,2024-08-21 15:52:54+00:00,False,1,subscription,price_1J8rYYFCPJnn9IgI7ezmCKAP,price_1J8rYYFCPJnn9IgI7ezmCKAP,sub_1Jfo2cFCPJnn9IgIebqDTGPA,si_Lt0OFaAQ78XxkW,2024-08-14 01:45:21.183000+00:00,,,
in_1Pf26uFCPJnn9IgIQgXtdOZe,il_1Pf26uFCPJnn9IgIwq8reRWR,il_1Pf26uFCPJnn9IgIwq8reRWR,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-21 15:54:25+00:00,2024-08-21 15:54:25+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1NaKtxFCPJnn9IgIa3bF1wEi,si_ON54ScbD1jOoB6,2024-08-14 01:45:21.182000+00:00,,,
