tax_rate_id,checkout_session_id,amount,_fivetran_synced
txr_1JPOWqFCPJnn9IgIxcWJCLNo,cs_live_b1CuZ9y2fvUG72WqG9kX2rMkkZLuSbUVpvpikOxVKvlrAEvUv5xKnnDRO9,2488,2024-08-14 01:06:58.019000+00:00
txr_1N6fc6FCPJnn9IgI2r4VXNT1,cs_live_a1qPrpvGa6lh1ack9WCGCANizA9DuErXBPR4kymMUJQomJ6UvNg26wwhpu,3264,2024-08-14 00:55:15.683000+00:00
txr_1JUfCkFCPJnn9IgIIvLJXPvU,cs_live_b1R3iclKXobFNaVwZ6J2lpR4gn6IwkvbZH1uqgRlAJ1j8ijTV8O1mEnxsM,887,2024-08-14 01:17:17.434000+00:00
txr_1N5t4MFCPJnn9IgIY3oicm8k,cs_live_b10Abqj45depAvDW8TaM7SPEaVrwx3UFLYLS1nOj6K8rrOw2AvwN7Ew1dL,1782,2024-08-14 00:43:16.287000+00:00
txr_1JQijwFCPJnn9IgIMg61Wv1L,cs_live_b1zMg6ZkBIUVo9n2XYcdJOHwb8Qt9VEhXBQfixD1WDIJosnrBKoKufPrFZ,1667,2024-08-14 01:10:52.306000+00:00
txr_1JPNb3FCPJnn9IgI2uDNfcNV,cs_live_b1V4bl5Z9qNdLqUIohTNNDiUsz6aZPAUmQf17b3gJ1BCnvdl5wHQWo8i13,2124,2024-08-14 01:02:02.906000+00:00
txr_1JPNWGFCPJnn9IgIJyX9QiAV,cs_live_b1yM15RjATVpFlGfc8ZPIDEaM1PC0nsCJFQcCCCXy2LrZlPEcdGMLy4j15,2443,2024-08-14 01:06:12.488000+00:00
txr_1N5qECFCPJnn9IgI6xI7IwlW,cs_live_b1z2Dnu6TqbCXhQU9GXC9jNmfaqIRvSA9onM5JJQhAchgJAcNqsXew5gz4,4950,2024-08-14 00:50:30.530000+00:00
txr_1JPNhMFCPJnn9IgIy0cHJslt,cs_live_b15qtUMIoMGHr8GMriMrejTboixeHCDuhWn3zd15EjG9Lgqxl4yNkUB88j,0,2024-08-14 01:05:02.059000+00:00
txr_1JPO5qFCPJnn9IgIFBArXaKI,cs_live_b13kN3cRWDCH6dlikLECVvGPaXkJ85b71vbNhnkSr02vTtXMUPEFQIkydZ,3452,2024-08-14 01:17:23.800000+00:00
txr_1JPO7OFCPJnn9IgIVBzuW78I,cs_live_b1TLdyjI1n0tEmALgrBZQu09TdGO2gKrj3abIdoi1fWDSvp4sPuqniXpBs,0,2024-08-14 01:18:09.842000+00:00
txr_1N6Fi1FCPJnn9IgIi6eKm9Nq,cs_live_b11IhUUbYCh5DLJ5NTpBHa4KsY9Zgz0HYQ54bDg8W2XECSZl8NNAyZjPWt,459,2024-08-14 00:49:29.057000+00:00
txr_1NfmrAFCPJnn9IgI9wDmuEPe,cs_live_b1M6kyQXRp4THqfCPhTLcWSv8h0IezRS2htMbsdVaxpjTtd4YtTkglMCmM,927,2024-08-14 00:44:00.218000+00:00
txr_1N5sJbFCPJnn9IgIWCsEijtK,cs_live_b1r0dzEYOTtC6YXxiWIsQjkOvd8pCIvdW4WyulO9WaTC2O6N9A5Lc6IJH5,3084,2024-08-14 00:51:27.273000+00:00
txr_1JUwo7FCPJnn9IgIIYqUlrXa,cs_live_b1pTKnZHcZFutz3eey73yGG8EVIiKGsgmxGYBnfRXWBPUT2SariRCNtrlS,2405,2024-08-14 01:12:18.286000+00:00
txr_1JUwneFCPJnn9IgIYvdNG1l1,cs_live_b1OtbxYPrDvVYLv5qIGG6hPASG7oAiZxegfaOWDkwnJo0mdVL1pO1XwIwb,81,2024-08-14 01:17:01.030000+00:00
txr_1JPNa2FCPJnn9IgIWz10QL3F,cs_live_b1kUWZQplbCARitmjozLftgklni69Z2n9Sf4Zv0onTDtrUKn27k4ZgDaL4,1375,2024-08-14 01:07:49.141000+00:00
txr_1NA0gQFCPJnn9IgISMtM3f6C,cs_live_b1io4ZdUfRChOFxXZgw2gPz3Y5Xb7JhsH5oCMhpOVqXOHdpcVTSR4qnLI9,6450,2024-08-14 00:50:53.911000+00:00
txr_1JIuUmFCPJnn9IgITWdA9WaI,cs_live_b1cUwuJgMCcDNoJoQHS6dCK7j95wErIQbnZ3PVGiGPqAZixhlnivI5YdHD,2821,2024-08-14 01:14:07.560000+00:00
txr_1NkZgiFCPJnn9IgIZN8Oz0OO,cs_live_b1SUgoUsJdMf6dkDZho0oqUApGlbIENyWWDSJTrCxGVLlJBKrdfPMxs87Z,610,2024-08-14 00:45:21.300000+00:00
txr_1JUwnQFCPJnn9IgIIgncMy6X,cs_live_b1dUl3i7fPxSx6ZcTvFgwfdzmqvOWGEITpj9bEBDqiAdX4GXJfeghTLQ75,3080,2024-08-14 01:11:06.241000+00:00
txr_1JQijwFCPJnn9IgIMg61Wv1L,cs_live_b1wmzDDI2K7AlEwwNwBtzDI9nAlLrioKUG22sbJ51ieAiJCnuofRW36HLU,2887,2024-08-14 01:08:46.702000+00:00
txr_1JPOPKFCPJnn9IgIYyoQ8yVd,cs_live_b1iwOXCjVVBlvfirUzjGn5WCggmXgJFrAjDtaxexXnHNw404V2WRxsMcfP,1820,2024-08-14 01:11:02.812000+00:00
txr_1N611hFCPJnn9IgIq2z9ZCtQ,cs_live_b155AICakdb6Kp4uzNg6GJO1VpTcoUemOVbDh3lSBVH9qVVYoQK4CE5NJY,4117,2024-08-14 00:54:10.220000+00:00
txr_1KvgcEFCPJnn9IgIiO4CqJPx,cs_live_b1tuOn5xv1k6SBp4FYARhPyzCWRN6Lqf5Jy4iQ98O8gE0b4KyF6o6IQo9S,2837,2024-08-14 01:03:12.352000+00:00
txr_1N5roTFCPJnn9IgIzhxouHVT,cs_live_b13D4AXsYu7yp4fXQ5Q973va6iCQTAKfPQ3lAbkcMq1v9wAGXsoRzDdT60,0,2024-08-14 00:52:12.975000+00:00
txr_1NAf3CFCPJnn9IgINCZGNhPn,cs_live_a1CAwZ4Hty2244RmQ8HFZCMLg4JtwVuJdnyX66quptAxZDXmWzhQt9fHyx,4440,2024-08-14 00:54:30.800000+00:00
txr_1JIuUmFCPJnn9IgITWdA9WaI,cs_live_b1dss2zTHSQg1uhFT9yarUTUlOM93i7imE2PsSpXCpy8z9FyZco7CxKv6T,5643,2024-08-14 01:10:45.524000+00:00
txr_1JPNwLFCPJnn9IgIMYXA7uhC,cs_live_b1xPrhKbfDKj7Zc48jrJw0HrzQPmqs6TP9RB6u40r6ZqFFFkMgVF8ghxzy,78,2024-08-14 01:18:06.512000+00:00
txr_1JPNnxFCPJnn9IgINDw62jrI,cs_live_b1dHWlRtVhHW4orhT8EOxzmgAmjTSBA6J4cH3lRv1zmddXXwGXVH90V5dz,2884,2024-08-14 01:08:46.700000+00:00
txr_1N5rnSFCPJnn9IgIyIVlhMoI,cs_live_b1cSV6q7jnoeP8k4TzQ30c5s3eSCMQ7XEw5n0hokvQEpbHhnUeG6Bef7t8,2139,2024-08-14 00:46:30.097000+00:00
txr_1N6CpoFCPJnn9IgIFjsJwPuS,cs_live_b1qfUrPIVINYe2jzSPdYDyfjA3baSLaT0LxSWm4fQoNq13Cb5mFJWFwEbY,3150,2024-08-14 00:55:22.152000+00:00
txr_1JIuUmFCPJnn9IgITWdA9WaI,cs_live_b1JpkWznnjHaTueV7AqrK2eFThBYqjzvoCFZbzpZCcg8FdQtl9Cx398Fxq,1485,2024-08-14 01:10:08.006000+00:00
txr_1N5slHFCPJnn9IgIcjYEVnE5,cs_live_b1KGv5iFzJ4ZczXCZs1J7MGZuc7eslRYKrH6DjREqjNR1BKxatS0PPN1Zh,146,2024-08-14 00:51:30.426000+00:00
txr_1N5qECFCPJnn9IgI6xI7IwlW,cs_live_b14U3lyzeUprVYbMWKQw7Igbb0kjvvigSJemAmgmsrGps7GoM6wpgDhjXk,2723,2024-08-14 00:54:30.797000+00:00
txr_1JPNgKFCPJnn9IgIZIUhwgUb,cs_live_b136c3CfhU89FvuqWCP939HN4ow33RsO8snZwgKgsVHcYcvif5T1MmjSeg,1717,2024-08-14 01:07:49.149000+00:00
txr_1JPOJXFCPJnn9IgIwdR49WM7,cs_live_b1VhmZiOwlzX4FUqqRT5hoXbXCIIgkdPJ4jT492cEYVQun1ghajMk3cA7R,1610,2024-08-14 01:07:31.564000+00:00
txr_1N5qECFCPJnn9IgI6xI7IwlW,cs_live_b1A9FkgFaLaBqdCR15l8BtJtGYbX358ucKKOlcaSvhIgef6MuSls8hkIjc,4199,2024-08-14 00:44:21.153000+00:00
txr_1JPNeXFCPJnn9IgIlsrSNH3I,cs_live_b1v8wbZq1ihDHnxTgBHGEPyzonKrkLg1x5opJb1NhrbFEm2mLT1lB0vGvu,1211,2024-08-14 01:17:17.434000+00:00
txr_1JPNmFFCPJnn9IgIYoXXpuQa,cs_live_b1OLTOc3DlmgxrnTGPQitClxtmsi9zy9NBS39QvxRn7G1jVk2nm4fjWMTU,71,2024-08-14 01:19:22.134000+00:00
txr_1N8OlcFCPJnn9IgIAwNOV5ZB,cs_live_b19UH5ASDYzTv4jwan426mhUdlh5deElB1QYJY7jSb29GONiTQkXloCHDG,1466,2024-08-14 00:41:41.399000+00:00
txr_1JPNWGFCPJnn9IgIJyX9QiAV,cs_live_b1C2d5jFYvdsBjyPLdqTn0wipVQDSM3HWQCiGP6fNyzXfz55dZByUEhQTo,1540,2024-08-14 00:58:08.204000+00:00
txr_1JPNluFCPJnn9IgI54lexoTY,cs_live_b1ZSOW8WMSiSkecPj3YDAccbGcXqF7ZqmjdMOO26ruqMC8jwM4I0ZVjrRt,2549,2024-08-14 01:02:02.909000+00:00
txr_1N6HvYFCPJnn9IgIodoFTOlq,cs_live_b1NUi5Z47DpWZ4nlugf5Zo75yQ9RN0XcpH8NZ2Bb3y4ZUu6dbtjzR86zP6,2580,2024-08-14 00:43:16.286000+00:00
txr_1JPNa2FCPJnn9IgIWz10QL3F,cs_live_b1IQlWnHfOCU3MsZtDIGMZTnM0aTrJQo14vlHvptETXabx1O0NsVXTi1BS,1991,2024-08-14 01:04:00.807000+00:00
txr_1JPNaSFCPJnn9IgI8jo5sOyc,cs_live_b1ATWxGJ3NKe9rjUbnkga3A8ZmoRDlRNJxpHGiPWaAt9bzGQuwCk0yT4Ru,1074,2024-08-14 01:11:09.682000+00:00
txr_1N7LnLFCPJnn9IgIaI0vmZ0I,cs_live_b1bypmtRUPOBkE4B53KnDdVnbyBa1IOexbWoiG1QJuHbp3em7191F0Mouq,0,2024-08-14 00:55:22.156000+00:00
txr_1JPNgKFCPJnn9IgIZIUhwgUb,cs_live_b1k9Cm3PF42R3utHiQ3US9OcQ7gEvSWvkmC8RTWxEflw8pB3UdRi5zGnSe,1725,2024-08-14 00:59:26.851000+00:00
txr_1N5qlTFCPJnn9IgIPnQUsFam,cs_live_b1gIgAUTuXQj3sBWjn0vakFmz1F8nhMIPiFo7nA8Lfp41quZe8nAmiYSuo,0,2024-08-14 00:41:00.640000+00:00
txr_1JPNctFCPJnn9IgIQuTl9E73,cs_live_b1NXcGguifluFcyrF3SkVTsYvqspnTBb50jbkgRu0OI3luwPZbRr22hTkh,1168,2024-08-14 01:16:52.079000+00:00
txr_1JPNgKFCPJnn9IgIZIUhwgUb,cs_live_b1sOZW6p2rcVF8Ud5P0KAeOkcfYfU6DwmrjDEO0edexfa17uhON547fE06,1868,2024-08-14 01:04:14.984000+00:00
txr_1JPNYRFCPJnn9IgI47BOJSQU,cs_live_a1gHMt14SejwOIFHEa7rx7PxCAtZj5Y7NWjHUMOh11pz6nbKgGIk9k1Ge0,4565,2024-08-14 00:58:36.355000+00:00
txr_1JPNnsFCPJnn9IgIZ422bEzS,cs_live_b1e1giPYSiXvIMa8lBtJVgziBAY3JB9gYS4Nj7MZD53HVKELJR9HF5gjvc,2478,2024-08-14 01:05:02.057000+00:00
txr_1JPNlpFCPJnn9IgIqLwqdtWi,cs_live_b1rvKntYSOQp4zhkVbq4D45xTGx98KJuPfOF8lZdAdElIiQVBVJL1g1b0w,4708,2024-08-14 01:17:07.588000+00:00
txr_1N6bgpFCPJnn9IgINQ9Lxxo3,cs_live_a1B3NoTmEbaLVXa5Vd2qMQOIXC2Hdrrx2uvu13pZj1q7dktMQZifrGRrQJ,3893,2024-08-14 00:44:15.528000+00:00
txr_1JPNfEFCPJnn9IgIf0ML52Qa,cs_live_b1lCoJ0Myc8TLvph8cBfPmBWhuN54MVYjFrLQN5Qia76ghZJeFP494Vt9k,2698,2024-08-14 01:05:55.660000+00:00
txr_1JPNb3FCPJnn9IgI2uDNfcNV,cs_live_b15dxo5JEoH0FRePP1pIFev4CHctLbsNQhLkD8WWFzhztJXfsxyZVAbM31,960,2024-08-14 01:13:59.584000+00:00
txr_1N6Kg3FCPJnn9IgI93z0VEfD,cs_live_b1Z2sQngxRfQ5Vw3V4h5YSb4tm540aGA5Rhjy2A58n92bed0l61MRNDhiH,0,2024-08-14 00:54:46.357000+00:00
txr_1N5qECFCPJnn9IgI6xI7IwlW,cs_live_a1lghVR2vnEZdZrrfOcYU30UmcVhkAEp0WN6RqSNOKwU4XLiW3UazzeJHd,3127,2024-08-14 00:41:32.672000+00:00
txr_1JPNeAFCPJnn9IgIJQaPfxVy,cs_live_b1UyOwYX5qLMxEyCU6IJDUdGhEv7IsAmozEJo5h9OLKxYYwwGGka3b9ADI,2469,2024-08-14 01:10:52.307000+00:00
txr_1N5yJBFCPJnn9IgIgSd2jlWu,cs_live_b1WNqIkWyABvvCZSdc5yFRLvu1gUiUoGjI2l1sveSuVWHefxOZQFDtx4HT,2970,2024-08-14 00:49:16.367000+00:00
txr_1JPOWqFCPJnn9IgIxcWJCLNo,cs_live_b1BUSmg02WKn6OFAoqCHHgSRfGVgvSpPOQy4FGO4RCbKGR9KmS2p3Apkuq,2946,2024-08-14 00:59:47.139000+00:00
txr_1N5w7SFCPJnn9IgI4Kc6ahr0,cs_live_b1kHvVIutmXIFHpskPRjD1yztsW5W8GRwmLsWCcn0Y22XAVVXUx8rrr8XX,1540,2024-08-14 00:54:22.117000+00:00
txr_1N5w7bFCPJnn9IgIft3Ci4BQ,cs_live_b1WOjbFDexLc6s02yrdOWrIycqsvgerw9BSIfJhFB1edA0sRvGqyQLHZhs,1021,2024-08-14 00:45:01.097000+00:00
txr_1N5vMZFCPJnn9IgIUrgoRxjq,cs_live_b1hO3gqpxUEsLlj592UlA6WNYzEViIJFyoNPpeRn43CzY5DlwIprdpYhXW,0,2024-08-14 00:44:58+00:00
txr_1JPOQKFCPJnn9IgIRJLYYKOo,cs_live_b1CygwUNgZ1M6Utlkhi1j4zOPWF1JxTmE4iBum1OLmPNiTVmPwWXcucM4y,1296,2024-08-14 01:14:51.382000+00:00
txr_1N6Mz1FCPJnn9IgIH3lqvwQb,cs_live_b1BZYUEiuUfJXSTd4fUl7CrYNsZB5kCGIFNrgTBeoAXvcWQdmhoi7Ex77J,2650,2024-08-14 00:48:50.418000+00:00
txr_1KjnpcFCPJnn9IgIuPDs2XX4,cs_live_b1jyaQ4oD2LsflDKmdy4UYdau9aM9jV4AX3brQ5V9KWJJaDLeq2sLaDkVR,3231,2024-08-14 00:58:33.204000+00:00
txr_1N5qECFCPJnn9IgI6xI7IwlW,cs_live_b1BqFlud6R6ogCqvDt6X4F170ABybHslfCxmpPe2IpG3yGk2mWzS2hqeHK,3705,2024-08-14 00:54:22.117000+00:00
txr_1JPNvBFCPJnn9IgIunLd9ZFz,cs_live_b1lTLlI6lXTZQkI77WJHEpiKWaC8Z89npXeQotym8sGMMbhaUFbjaai01y,2214,2024-08-14 00:57:43.594000+00:00
txr_1JPO5qFCPJnn9IgIFBArXaKI,cs_live_b17BDCPcVbS6mf8xWeOmlfIpc7CUdwQnpjYAQy0aq60pYe2VPP4BdOla0L,1411,2024-08-14 01:14:15.037000+00:00
txr_1N5zTMFCPJnn9IgISQBkMugR,cs_live_a1W9dzx65quYaHyitB8YOADAIJFiPgjS2sWJUcx0FZlTJLnfRY63W5P8a2,2154,2024-08-14 00:50:21.584000+00:00
txr_1JPNaSFCPJnn9IgI8jo5sOyc,cs_live_b1ZnREfzhUVpZxi4quOdp9pmiWL15PC5dbMgJv3tMJya1upXiZslL82l4C,1320,2024-08-14 01:04:11.652000+00:00
txr_1N6HRnFCPJnn9IgI98tA85VX,cs_live_b1oaFx6WnlsxIzFcyJvL4NsoaotgRRs5bHZ5F3yVL3oUkUc4EpyslwlzPT,0,2024-08-14 00:49:38.180000+00:00
txr_1JUwnyFCPJnn9IgIuawlIh0f,cs_live_b1NnICWVutpj7t3NyGkvMEMzCp3DZQUXUJgxkwNyP0lt86iKcMYguhcumu,2380,2024-08-14 01:13:25.774000+00:00
txr_1N5qECFCPJnn9IgI6xI7IwlW,cs_live_b17JNGJOY2eHZf91htW2zKjnekQCcEfBIOEDuCUCK6jtapTRsiKuQ2vVpR,132,2024-08-14 00:41:22.923000+00:00
txr_1N5wVtFCPJnn9IgIYLCpOkJf,cs_live_b18iXPSbp3zflcq4K3yuHCRXpTjCOgNJZwgLkb3cLe3xqdeRv2isSltpbw,0,2024-08-14 00:55:28.559000+00:00
txr_1JPNWLFCPJnn9IgIxytcuLmx,cs_live_b1DMOoPLyLDPHmCpyhHll2uMHWWGrxvObCq287nae3pgE4QVyTRD1YZt6j,848,2024-08-14 01:12:08.382000+00:00
txr_1JPNaSFCPJnn9IgI8jo5sOyc,cs_live_b1jPKfMGNUvJR3PDNT8MSzf2hogyeHivzhz3v9cG6td0FJQOnhP6lzj9bg,2160,2024-08-14 01:04:00.803000+00:00
txr_1Nr6ZIFCPJnn9IgI5ULNT7Ew,cs_live_b1idGc5RdCWQCiWg63EXzuVQxyuI0mnoxdg8SwLy8t3xl430vimxTTwuW1,4026,2024-08-14 00:44:06.064000+00:00
txr_1N5sFrFCPJnn9IgIEgPU3UmC,cs_live_b1lpA6zt0bTUkCY0mhJeCJmIj5lFp6YOIllAlAYeJGVxEx2ik3QbbNj0FK,1762,2024-08-14 00:54:15.967000+00:00
txr_1N6boyFCPJnn9IgIJ8HqSqsE,cs_live_b1RxVgxOvD7ozvHecH1PkPh6XXOo5p3RFxPA9FjN1rjVSF3ghQo39wgFIs,0,2024-08-14 00:49:47.627000+00:00
txr_1N7L21FCPJnn9IgIhrSTHZIH,cs_live_b12Lfk6NTkGWg4SccWINVIgrNwguzFWjDPmjq9K4I7UnjSl5sFuXFxOzNX,0,2024-08-14 00:54:15.966000+00:00
txr_1JPO5qFCPJnn9IgIFBArXaKI,cs_live_b18jud8yiFh4xwlQesv66AgEHCmi8qZnkFh9o3aNmWErfkGiSEI7iNLD7m,2920,2024-08-14 00:56:57.947000+00:00
txr_1JPNgIFCPJnn9IgIlB8FSgLq,cs_live_b1lc4JaoGgKR8VKfFItWWckjdzItt7v8OQ8ZYVR9fOoFjVtYw2nUJZEHtK,2070,2024-08-14 01:01:56.046000+00:00
txr_1N6ISXFCPJnn9IgI6OxDDnaz,cs_live_a1tEJLnFuN1YyDomkmliWLSC3STmqrlungRYHvv2TzbUYpE6nDM03zmtbb,4418,2024-08-14 00:44:54.951000+00:00
txr_1N8yGCFCPJnn9IgIDADehVU2,cs_live_b1xJEtFytDuIPxIWmLZcMIXrUwkiiig7cHibmOfsTxISAgTPuBNt4bOkIw,6023,2024-08-14 00:53:08.328000+00:00
txr_1N5w7XFCPJnn9IgIss9MogTM,cs_live_b1CbNrfEi1quqVGtnDJuCMAPymqikuZ6Qj6IGzGqFklQ6IjryGcpSIN1r1,0,2024-08-14 00:51:27.269000+00:00
txr_1JIuUmFCPJnn9IgITWdA9WaI,cs_live_b1fQX4dcDC3qljq2tO3VhynKS6oqad1POiWqGhKhVrQmWL2LDHyTNPDmRO,1930,2024-08-14 01:07:45.473000+00:00
txr_1JIuUmFCPJnn9IgITWdA9WaI,cs_live_b1TcEuRVER83Fdwj8QS4RAY5LZxpvjxgqVJntOUcGH1clhdxZDRIgphCHf,1312,2024-08-14 01:15:25.983000+00:00
txr_1JPNaSFCPJnn9IgI8jo5sOyc,cs_live_a1MlRLS3VTXofR3Htb6knEsG0smiSnZBjUQAlB4sWRqRQZmVki3va8r4oY,2574,2024-08-14 01:00:33.781000+00:00
txr_1N5rnSFCPJnn9IgIyIVlhMoI,cs_live_b1F85fQYyexcFCzZIcuXlDEjM8IFIu5MS2Q591yscbg6XGMqKcnMe1xsH2,3322,2024-08-14 00:43:50.894000+00:00
txr_1JUwnPFCPJnn9IgICBOdt8Lf,cs_live_b1QAy6jvxmUQnZzZdB0VSmuZPzWkATbam88IBoC22jhMet4l5yyPdik1D9,2333,2024-08-14 01:02:55.125000+00:00
txr_1JPNwLFCPJnn9IgIMYXA7uhC,cs_live_b1aYnbySe1z15X3NWPOGvqdQZvDFIh3IcWdiTTeZgJQtrWh7PVHutkxTj1,2995,2024-08-14 01:05:20.629000+00:00
txr_1NB5PIFCPJnn9IgIA2j07tT3,cs_live_b1hk43voeip3Mby7yyrH2Wmelmn6f0r0p6iZGBMzposMeli9q6CG2MM2e7,5030,2024-08-14 00:46:02.903000+00:00
txr_1N9vSiFCPJnn9IgIZ37kkyiO,cs_live_b10hUQSARoYifysOKDRhNlC87DkfhZfpom8fntkTZt4A0NT6PxeNcfQoHM,506,2024-08-14 00:47:32.240000+00:00
txr_1OMYMLFCPJnn9IgIp3J5JIKe,cs_live_b10p24enlZJWxT0wlDn0659sSZJFi40XqKPztlbjFCh8DOknMx4V54gGYB,0,2024-08-14 00:48:40.418000+00:00
txr_1JUwnpFCPJnn9IgIvF3aXn2a,cs_live_b1nnPfpXYsHAfEPbYKvn30uUfGz6UjJhnpqbSOlOb91MEJnqN5ToEHTIQn,1620,2024-08-14 01:07:21.684000+00:00
txr_1JPNIWFCPJnn9IgIsVzClFgw,cs_live_b16DpeV9Ve2oKozqlVsALJxICXYFKg0mwiI9aXO0q3plGt87PLdrhowTOS,2856,2024-08-14 01:06:23.015000+00:00
txr_1JPNoZFCPJnn9IgI2DqYXwDo,cs_live_b143gOPJGhYdOAZHegx8xZXY0g3Xod26R52BtYgGLEkW3Xlxi4vjP36H4j,2389,2024-08-14 00:57:25.129000+00:00
txr_1JPNWZFCPJnn9IgIq6iaJhAi,cs_live_b1y6XlyikC1Mn35o8gFzVgLRMNbAgSITGugON66hV6pQ8cMOPE3StiIutn,1645,2024-08-14 01:07:18.104000+00:00
txr_1N5zL1FCPJnn9IgIjJHDy68t,cs_live_b1vPl9skedewr1xdgYSdBj0wIYODEc87b0ZagBERM6BMjLX3l6mdGEfczu,1487,2024-08-14 00:49:50.608000+00:00
txr_1N7pe8FCPJnn9IgI1VZhMy5o,cs_live_b1J3WFccVMbI3u3cKMcsofqsMp2IxR9NTBxJGLik83gCutcYtdWAFkMkCI,0,2024-08-14 00:49:41.403000+00:00
txr_1JPP7qFCPJnn9IgIGZnSglno,cs_live_b1uxpzFjJR5LcL9EwD0pMyqqTAhRK0Sqq0E2IFzilfWQ7wBsfyuMhOQsvW,2100,2024-08-14 01:05:31.224000+00:00
txr_1N9VXxFCPJnn9IgIFVA9dnRD,cs_live_b1unUOnuU5d8Sx0W1alhZ28Du81cIuvAfHlIwcFr6bsw6xBHi0DQJYykce,0,2024-08-14 00:50:12.067000+00:00
txr_1JPNcOFCPJnn9IgIBjqMDr2v,cs_live_b1OMM9kkGMMac6GC82YFtW7YSIuG20c3aFHzCwfMZD7GWr2IUb1ocVC8eT,5,2024-08-14 01:17:53.500000+00:00
txr_1JIuUmFCPJnn9IgITWdA9WaI,cs_live_b10eTSb1vSIobETLJRFvZWGojyvp4tqRv6a3ooCgF7bbsGslB9F35u4cGX,660,2024-08-14 01:07:41.695000+00:00
txr_1JIuUmFCPJnn9IgITWdA9WaI,cs_live_b18vXoXV6VR3jdKnB2eFSzFUuAGtnkSqPCpXQPmfma4tAszYj6ljb2P2WU,124,2024-08-14 01:10:59.501000+00:00
txr_1N5pgfFCPJnn9IgIrGNB4oY9,cs_live_b1SxRSvZyHeUSnlO5E9nFIFEoRIg5q49OVOGJcLCiTyAlNvYKapJbjkwvH,350,2024-08-14 00:49:03.442000+00:00
txr_1N5rnSFCPJnn9IgIyIVlhMoI,cs_live_b1rICoaRpA0l2lH1pH0VDFnHxg1mxd9t6H4CK0rTu6orkqH1FuDn44c4DF,1269,2024-08-14 00:49:35.050000+00:00
txr_1N7oAoFCPJnn9IgI3yjBy3i9,cs_live_b1RmM3bLXvpVaEdOwumuj4sedN3AFV9WfBwOjFbO9Et7dz7bfM4pL27McN,1540,2024-08-14 00:46:05.878000+00:00
txr_1JPNYRFCPJnn9IgI47BOJSQU,cs_live_b18qgJNCxK9ltAbGqeRYZ883qocVs7MBFMGvpv5EQTF6oX7mIxyZalxAFK,1737,2024-08-14 01:07:04.511000+00:00
txr_1N6cQ9FCPJnn9IgI3MEN1VkH,cs_live_b1WLSshnx4DrAdDbL4qTQe1U92bsoz3VfKog4zbRDRsoGuzyYYiv9gZCFE,6536,2024-08-14 00:53:17.779000+00:00
txr_1OWjEYFCPJnn9IgICTla6CR9,cs_live_b13JRz4x4tFilEUsgYWwEAMAjvRDS5dMUlzJquUK1lRFLVgoqvfJD1YK6S,0,2024-08-14 00:47:47.930000+00:00
txr_1N8xlBFCPJnn9IgILmtfBpvA,cs_live_b1klVjsNLqtO6u6baEgkzpYkxb0SjSomokUzrXCLhgq7HY2aYk15WgA8W7,2929,2024-08-14 00:51:03.600000+00:00
txr_1N6lC2FCPJnn9IgI1E90OUMN,cs_live_b1bmSGx7r0w3JhTXpFSDrz8jNpGHqZVYd1blllutLh9rRIU8QlbMn3XptY,869,2024-08-14 00:43:16.291000+00:00
txr_1JPNeXFCPJnn9IgIlsrSNH3I,cs_live_a1GVY2oFS3SW0fzc0NUi7FJoeDso8BaSatNLFE1y4oLYGsV3GcS5F4CmiK,3057,2024-08-14 01:00:22.701000+00:00
txr_1JPNb3FCPJnn9IgI2uDNfcNV,cs_live_b1suTVzt7Xn6QnsIs2qKiQHGmNn6Ydbd5y2Hq3KiomUWwx1l22W9vsf3pk,3948,2024-08-14 01:02:39.837000+00:00
txr_1N73AOFCPJnn9IgIXb206qzi,cs_live_b134gIUWvFnO2LWy01CyexVuvkWXTy0FqeUFk8AtmWKrSWoQYjWzWmz6ut,745,2024-08-14 00:50:37.251000+00:00
txr_1N8VChFCPJnn9IgIC0LSHHzN,cs_live_b15RwZ54N9XEkBpgxgAs37UxUwmz4Vw0d3fi7UJ7Bd0DBWawyRUM4GOJDE,2371,2024-08-14 00:46:50.159000+00:00
txr_1JPN31FCPJnn9IgIyGHhqDAB,cs_live_b1McgpN0fa9i0qApHfhbDc1eHf6tbs12sUMLuFqY4gBxamA86ZhzNvTYUz,109,2024-08-14 00:57:31.394000+00:00
txr_1JPNpnFCPJnn9IgIeUKyvx7A,cs_live_b1JVkf7o1XVhoMcEv0zfekimudrI5USvRBUEK4lMaDfA8HFoomqTxnsxhk,1387,2024-08-14 01:13:47.321000+00:00
txr_1JPNgKFCPJnn9IgIZIUhwgUb,cs_live_b1RPSPRXOCK3ueZm6Szl7V0eXIZxbSoHehZsU5ITPYhh20lGBfLh6xCARW,1725,2024-08-14 00:59:26.851000+00:00
txr_1NAtxmFCPJnn9IgINsKbXmhC,cs_live_b1qUZH1Mo2DufIvuP3Wly3kblWszS2ObcFtt2jwL76vJbMvAxOlPQ109PP,2330,2024-08-14 00:55:34.872000+00:00
txr_1N8VChFCPJnn9IgIC0LSHHzN,cs_live_a1KtHcL6MHZX7mXWlDMvULeAwkyXcEZYs7U2TtY8PgXwAUJvlzFeZ1TJ0P,5145,2024-08-14 00:52:19.891000+00:00
